time	V(n001)	V(n003)
1.570303141190763e-01	-9.931030e-01	-4.261627e-01
1.571884156453353e-01	-9.998381e-01	-4.798918e-01
1.573561111358034e-01	-9.961693e-01	-5.308906e-01
1.575931301995924e-01	-9.721056e-01	-5.903836e-01
1.579769828805548e-01	-8.877488e-01	-6.530299e-01
1.585862145335382e-01	-6.510378e-01	-6.671176e-01
1.594651207835383e-01	-1.550951e-01	-5.435317e-01
1.601191357491182e-01	2.531604e-01	-3.512489e-01
1.607811609260384e-01	6.230665e-01	-8.802768e-02
1.613805624960197e-01	8.673984e-01	1.700897e-01
1.616500126246518e-01	9.389465e-01	2.840797e-01
1.618404703269250e-01	9.733560e-01	3.599782e-01
1.619971513934091e-01	9.912037e-01	4.182283e-01
1.621572933452421e-01	9.994902e-01	4.731173e-01
1.623388943999787e-01	9.966091e-01	5.289034e-01
1.625707592427519e-01	9.740474e-01	5.879024e-01
1.629464269584651e-01	8.939173e-01	6.510058e-01
1.635435839448950e-01	6.669663e-01	6.687651e-01
1.644224901948950e-01	1.759814e-01	5.515851e-01
1.650779099648598e-01	-2.334760e-01	3.628187e-01
1.657430665795154e-01	-6.086305e-01	1.004329e-01
1.664166443046167e-01	-8.811632e-01	-1.885481e-01
1.666671760653245e-01	-9.444818e-01	-2.939924e-01
1.668509307599453e-01	-9.760895e-01	-3.666642e-01
1.670123464608611e-01	-9.931030e-01	-4.261627e-01
1.671704479871201e-01	-9.998381e-01	-4.798918e-01
1.673381434775882e-01	-9.961693e-01	-5.308906e-01
1.675751625413772e-01	-9.721056e-01	-5.903836e-01
1.679590152223397e-01	-8.877488e-01	-6.530299e-01
1.685682468753232e-01	-6.510378e-01	-6.671176e-01
1.694471531253232e-01	-1.550951e-01	-5.435317e-01
1.701011680909032e-01	2.531604e-01	-3.512489e-01
1.707631932678235e-01	6.230665e-01	-8.802768e-02
1.713625948378046e-01	8.673984e-01	1.700897e-01
1.716320449664366e-01	9.389465e-01	2.840797e-01
1.718225026687098e-01	9.733560e-01	3.599782e-01
1.719791837351939e-01	9.912037e-01	4.182283e-01
1.721393256870269e-01	9.994902e-01	4.731173e-01
1.723209267417635e-01	9.966091e-01	5.289034e-01
1.725527915845368e-01	9.740474e-01	5.879024e-01
1.729284593002500e-01	8.939173e-01	6.510058e-01
1.735256162866799e-01	6.669663e-01	6.687651e-01
1.744045225366799e-01	1.759814e-01	5.515851e-01
1.750599423066447e-01	-2.334760e-01	3.628187e-01
1.757250989213002e-01	-6.086305e-01	1.004329e-01
1.763986766464015e-01	-8.811632e-01	-1.885481e-01
1.766492084071093e-01	-9.444818e-01	-2.939924e-01
1.768329631017301e-01	-9.760895e-01	-3.666642e-01
1.769943788026459e-01	-9.931030e-01	-4.261627e-01
1.771524803289049e-01	-9.998381e-01	-4.798918e-01
1.773201758193730e-01	-9.961693e-01	-5.308906e-01
1.775571948831620e-01	-9.721056e-01	-5.903836e-01
1.779410475641245e-01	-8.877488e-01	-6.530299e-01
1.785502792171081e-01	-6.510378e-01	-6.671176e-01
1.794291854671081e-01	-1.550951e-01	-5.435317e-01
1.800832004326881e-01	2.531604e-01	-3.512489e-01
1.807452256096083e-01	6.230665e-01	-8.802768e-02
1.813446271795894e-01	8.673984e-01	1.700897e-01
1.816140773082214e-01	9.389465e-01	2.840797e-01
1.818045350104946e-01	9.733560e-01	3.599782e-01
1.819612160769787e-01	9.912037e-01	4.182283e-01
1.821213580288117e-01	9.994902e-01	4.731173e-01
1.823029590835483e-01	9.966091e-01	5.289034e-01
1.825348239263215e-01	9.740474e-01	5.879024e-01
1.829104916420347e-01	8.939173e-01	6.510058e-01
1.835076486284646e-01	6.669663e-01	6.687651e-01
1.843865548784646e-01	1.759814e-01	5.515851e-01
1.850419746484294e-01	-2.334760e-01	3.628187e-01
1.857071312630850e-01	-6.086305e-01	1.004329e-01
1.863807089881863e-01	-8.811632e-01	-1.885481e-01
1.866312407488941e-01	-9.444818e-01	-2.939924e-01
1.868149954435148e-01	-9.760895e-01	-3.666642e-01
1.869764111444306e-01	-9.931030e-01	-4.261627e-01
1.871345126706896e-01	-9.998381e-01	-4.798918e-01
1.873022081611578e-01	-9.961693e-01	-5.308906e-01
1.875392272249467e-01	-9.721056e-01	-5.903836e-01
1.879230799059092e-01	-8.877488e-01	-6.530299e-01
1.885323115588926e-01	-6.510378e-01	-6.671176e-01
1.894112178088926e-01	-1.550951e-01	-5.435317e-01
1.900652327744726e-01	2.531604e-01	-3.512489e-01
1.907272579513929e-01	6.230665e-01	-8.802768e-02
1.913266595213741e-01	8.673984e-01	1.700897e-01
1.915961096500062e-01	9.389465e-01	2.840797e-01
1.917865673522794e-01	9.733560e-01	3.599782e-01
1.919432484187635e-01	9.912037e-01	4.182283e-01
1.921033903705965e-01	9.994902e-01	4.731173e-01
1.922849914253331e-01	9.966091e-01	5.289034e-01
1.925168562681064e-01	9.740474e-01	5.879024e-01
1.928925239838196e-01	8.939173e-01	6.510058e-01
1.934896809702494e-01	6.669663e-01	6.687651e-01
1.943685872202494e-01	1.759814e-01	5.515851e-01
